potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-0.5183594035528301,-0.345581187395801,-0.49561493000756907,-6.497415754554824,-2.8897258807294093,-1.2969682764122243,2.6254123087315673
-0.5185438035525247,-0.34548989989564816,-0.4957991925078741,-6.497416102890741,-2.8893468057281884,-1.2969682764122243,2.6253644943563383
-0.5184516035526774,-0.34548989989564816,-0.49543179250726344,-6.497262148860027,-2.8894415744784934,-1.2968755514121484,2.6253644943563383
-0.5184516035526774,-0.345581187395801,-0.49561493000756907,-6.4973236608051295,-2.8898206494797143,-1.2965973764119192,2.6254123087315673
-0.5180828035532876,-0.34548989989564816,-0.4955236425074162,-6.497415754554824,-2.8896311119791043,-1.2969682764122243,2.6253644943563383
-0.5185438035525247,-0.345612678901952,-0.4955230800074163,-6.497538430109111,-2.8898206494797143,-1.296782826412072,2.6252210512306524
-0.5180828035532876,-0.345612678901952,-0.4953393800071112,-6.497139124969822,-2.8895363432287984,-1.2969682764122243,2.6253644943563383
-0.517898403553593,-0.34570396640210443,-0.4954306675072636,-6.4972312187195165,-2.8898206494797143,-1.2965046514118432,2.6252688656058805
-0.518175003553135,-0.34543010390164675,-0.4951568050068059,-6.497380392159858,-2.8896311119791043,-1.2968755514121484,2.6253644943563383
-0.5182672035529823,-0.345612678901952,-0.4955230800074163,-6.497503416050062,-2.8890624994772724,-1.2971537264123771,2.6252688656058805
-0.5185438035525247,-0.34570396640210443,-0.4957062175077215,-6.49747283424547,-2.8892520369778834,-1.2969682764122243,2.6253644943563383
-0.5183594035528301,-0.34552139140179916,-0.4955236425074162,-6.49747283424547,-2.8893468057281884,-1.2969682764122243,2.6253166799811094
-0.5182672035529823,-0.34543010390164675,-0.4951568050068059,-6.497564579659247,-2.8896311119791043,-1.2968755514121484,2.6253166799811094
-0.518175003553135,-0.3457952539022573,-0.49579750500787434,-6.497564927995165,-2.8895363432287984,-1.2969682764122243,2.6253644943563383
-0.5182672035529823,-0.345612678901952,-0.49561493000756907,-6.4976570217448595,-2.8898206494797143,-1.2970610014123007,2.6253644943563383
-0.5182672035529823,-0.345612678901952,-0.4955230800074163,-6.497687603549451,-2.890389261981545,-1.296133751411538,2.625555751857254
-0.5180828035532876,-0.34543010390164675,-0.495340505007111,-6.497744683240098,-2.8894415744784934,-1.2969682764122243,2.6253644943563383
-0.5179906035534403,-0.345612678901952,-0.49561493000756907,-6.4979903826845895,-2.8895363432287984,-1.2969682764122243,2.6253644943563383
-0.5182672035529823,-0.345644170408103,-0.49570678000772184,-6.497959800879998,-2.8897258807294093,-1.296782826412072,2.6253644943563383
-0.5179906035534403,-0.34573545790825544,-0.4957062175077215,-6.497898288934895,-2.8900101869803243,-1.2965973764119192,2.6254123087315673
-0.518175003553135,-0.34573545790825544,-0.4957062175077215,-6.498082476434284,-2.8893468057281884,-1.2971537264123771,2.625460123106796
-0.5179906035534403,-0.345644170408103,-0.49561493000756907,-6.4979903826845895,-2.8895363432287984,-1.2969682764122243,2.6252210512306524
-0.517898403553593,-0.34546159540779775,-0.4951568050068059,-6.498047114039318,-2.8896311119791043,-1.2969682764122243,2.6253644943563383
-0.518175003553135,-0.3458267454084083,-0.4958893550080271,-6.498385255569423,-2.8897258807294093,-1.2970610014123007,2.6252688656058805
-0.517898403553593,-0.345644170408103,-0.49570678000772184,-6.498201068070033,-2.8897258807294093,-1.2969682764122243,2.625507937482025
-0.5180828035532876,-0.345644170408103,-0.49543123000726397,-6.497924438485032,-2.8895363432287984,-1.2968755514121484,2.6252688656058805
-0.517898403553593,-0.34573545790825544,-0.4954306675072636,-6.498231301538709,-2.8899154182300193,-1.296782826412072,2.6252688656058805
-0.5178062035537456,-0.34573545790825544,-0.4956143675075687,-6.498078044179828,-2.8897258807294093,-1.2968755514121484,2.6252210512306524
-0.518175003553135,-0.34573545790825544,-0.4957062175077215,-6.498196635815577,-2.8899154182300193,-1.2968755514121484,2.6253644943563383
-0.5180828035532876,-0.34555288290795017,-0.49524809250695834,-6.498345460920001,-2.8897258807294093,-1.296782826412072,2.6252688656058805
-0.517898403553593,-0.34555288290795017,-0.4953399425071111,-6.498499066614799,-2.8895363432287984,-1.2973391764125295,2.6253166799811094
-0.518175003553135,-0.345644170408103,-0.4955230800074163,-6.498652672309595,-2.8897258807294093,-1.2968755514121484,2.625460123106796
-0.5180828035532876,-0.34537030790764534,-0.4950655175066535,-6.498529648419391,-2.8898206494797143,-1.2968755514121484,2.625460123106796
-0.51819977561317,-0.34573545790825544,-0.4956143675075687,-6.498376391060511,-2.89029449323124,-1.2963192014116904,2.625603566232483
-0.51819977561317,-0.34555288290795017,-0.49543179250726344,-6.498836859808985,-2.8898206494797143,-1.2971537264123771,2.6253644943563383
-0.5184763756127124,-0.345644170408103,-0.49543123000726397,-6.4985911603644935,-2.8896311119791043,-1.2969682764122243,2.6253644943563383
-0.5183841756128651,-0.34567566191425403,-0.4955230800074163,-6.498652672309595,-2.8898206494797143,-1.2965973764119192,2.6252688656058805
-0.5185685756125598,-0.34558437441410117,-0.495615492507569,-6.4987756961998,-2.8897258807294093,-1.2965973764119192,2.6253644943563383
-0.5186607756124071,-0.3458582369145593,-0.49579750500787434,-6.498529996755307,-2.8897258807294093,-1.2969682764122243,2.6253166799811094
-0.5182919756130173,-0.34558437441410117,-0.49524809250695834,-6.49871383591878,-2.8897258807294093,-1.2971537264123771,2.6254123087315673
-0.5185685756125598,-0.34567566191425403,-0.49543123000726397,-6.4985911603644935,-2.8896311119791043,-1.2968755514121484,2.6254123087315673
-0.5183841756128651,-0.3458582369145593,-0.49561380500756924,-6.498775347863883,-2.8898206494797143,-1.2964119264117668,2.6252210512306524
-0.5182919756130173,-0.34570715342040503,-0.49543123000726397,-6.498683254114188,-2.8897258807294093,-1.2970610014123007,2.6253644943563383
-0.5186607756124071,-0.34570715342040503,-0.49543123000726397,-6.4985911603644935,-2.8900101869803243,-1.2964119264117668,2.6253166799811094
-0.5182919756130173,-0.3456158659202522,-0.49543179250726344,-6.498836859808985,-2.8901049557306293,-1.2965973764119192,2.625460123106796
-0.5184763756127124,-0.3459810159208627,-0.4956132425075689,-6.498621742169085,-2.8897258807294093,-1.2970610014123007,2.6252688656058805
-0.5185685756125598,-0.3458897284207103,-0.49570565500772157,-6.49874476605929,-2.8899154182300193,-1.2969682764122243,2.6253644943563383
-0.5185685756125598,-0.34579844092055745,-0.4955225175074164,-6.499016615053918,-2.8899154182300193,-1.2968755514121484,2.6253166799811094
-0.5182919756130173,-0.34579844092055745,-0.4957062175077215,-6.4995080139429025,-2.8897258807294093,-1.2968755514121484,2.6253644943563383
-0.5185685756125598,-0.34570715342040503,-0.49543123000726397,-6.499108708803614,-2.8895363432287984,-1.2968755514121484,2.6252210512306524
-0.5183841756128651,-0.3459810159208627,-0.495796942507874,-6.49907812699902,-2.8898206494797143,-1.296782826412072,2.6252688656058805
-0.5186607756124071,-0.34579844092055745,-0.4954306675072636,-6.4988630093591215,-2.8894415744784934,-1.2968755514121484,2.6252688656058805
-0.5185685756125598,-0.34570715342040503,-0.49524753000695887,-6.499169872412798,-2.8896311119791043,-1.296782826412072,2.6253166799811094
-0.5186607756124071,-0.34579844092055745,-0.4954306675072636,-6.499047196858511,-2.8896311119791043,-1.2972464514124535,2.6252688656058805
-0.5182919756130173,-0.34570715342040503,-0.4953393800071112,-6.4991392906082055,-2.8896311119791043,-1.2971537264123771,2.6253166799811094
-0.5184763756127124,-0.34579844092055745,-0.4954306675072636,-6.499047196858511,-2.8898206494797143,-1.2969682764122243,2.6253644943563383
-0.5182919756130173,-0.34579844092055745,-0.4956143675075687,-6.499135206689667,-2.8898206494797143,-1.2968755514121484,2.6254123087315673
-0.5182919756130173,-0.3458897284207103,-0.49543010500726414,-6.49931904585314,-2.8895363432287984,-1.2973391764125295,2.6252210512306524
-0.5181075756133227,-0.34579844092055745,-0.4956143675075687,-6.499227300439362,-2.8894415744784934,-1.2969682764122243,2.6253644943563383
-0.51819977561317,-0.3458897284207103,-0.49552195500741647,-6.499288464048547,-2.8894415744784934,-1.2973391764125295,2.6253644943563383
-0.5182919756130173,-0.3456158659202522,-0.4955236425074162,-6.4995650936335485,-2.8896311119791043,-1.2969682764122243,2.6252688656058805
-0.5184763756127124,-0.3458897284207103,-0.49579750500787434,-6.499288812384464,-2.8897258807294093,-1.2969682764122243,2.6253166799811094
-0.5182919756130173,-0.3458897284207103,-0.49570565500772157,-6.499319394189056,-2.8900101869803243,-1.2970610014123007,2.6253644943563383
-0.51819977561317,-0.3458897284207103,-0.49579750500787434,-6.499472999883854,-2.8896311119791043,-1.2971537264123771,2.6253166799811094
-0.5181075756133227,-0.34579844092055745,-0.4954306675072636,-6.499380557798242,-2.8894415744784934,-1.2970610014123007,2.6253644943563383
-0.5181075756133227,-0.3458897284207103,-0.4958893550080271,-6.499534511828957,-2.8901049557306293,-1.2969682764122243,2.6254123087315673
-0.51819977561317,-0.3456158659202522,-0.49524809250695834,-6.499288464048547,-2.8900101869803243,-1.296782826412072,2.6253644943563383
-0.517923175613628,-0.34570715342040503,-0.4953393800071112,-6.499196370298852,-2.8897258807294093,-1.2970610014123007,2.6251732368554235
-0.5181075756133227,-0.34570715342040503,-0.4953393800071112,-6.499380557798242,-2.8896311119791043,-1.2969682764122243,2.6253166799811094
-0.5182919756130173,-0.3456158659202522,-0.49543179250726344,-6.499779862937531,-2.8899154182300193,-1.2970610014123007,2.6253644943563383
-0.51819977561317,-0.3459212199268613,-0.49579750500787434,-6.4995650936335485,-2.8895363432287984,-1.2970610014123007,2.6251732368554235
-0.5182919756130173,-0.3459212199268613,-0.49570565500772157,-6.499652755128787,-2.8900101869803243,-1.2969682764122243,2.6253166799811094
-0.5180153756134753,-0.34582993242670845,-0.4954306675072636,-6.499529731238583,-2.8898206494797143,-1.2968755514121484,2.6253166799811094
-0.5184763756127124,-0.34573864492655604,-0.4955230800074163,-6.499652755128787,-2.8896311119791043,-1.2972464514124535,2.6252688656058805
-0.51819977561317,-0.34582993242670845,-0.4956143675075687,-6.499836942628177,-2.8898206494797143,-1.2965973764119192,2.6253166799811094
-0.5182919756130173,-0.3460125074270137,-0.495796942507874,-6.500205317626956,-2.8896311119791043,-1.2972464514124535,2.6253166799811094
-0.5182919756130173,-0.34573864492655604,-0.49570678000772184,-6.499775779018992,-2.8897258807294093,-1.2970610014123007,2.6253644943563383
-0.5183841756128651,-0.346195082427319,-0.49588766750802693,-6.49968333693338,-2.8898206494797143,-1.2968755514121484,2.6253644943563383
-0.51819977561317,-0.3459212199268613,-0.49570565500772157,-6.499652755128787,-2.890199724480935,-1.2965973764119192,2.625555751857254
-0.5182919756130173,-0.34573864492655604,-0.4955230800074163,-6.499929036377872,-2.8900101869803243,-1.2969682764122243,2.6253166799811094
-0.5185685756125598,-0.34573864492655604,-0.4955230800074163,-6.499836942628177,-2.8900101869803243,-1.296782826412072,2.6253166799811094
-0.5181075756133227,-0.34582993242670845,-0.4955225175074164,-6.5000517119321595,-2.8901049557306293,-1.2968755514121484,2.6253166799811094
-0.5181075756133227,-0.34582993242670845,-0.4952469675069585,-6.499682988597463,-2.8900101869803243,-1.2969682764122243,2.6253644943563383
-0.51819977561317,-0.34573864492655604,-0.49543123000726397,-6.499924604123415,-2.8900101869803243,-1.2969682764122243,2.6253644943563383
-0.51819977561317,-0.3460125074270137,-0.495796942507874,-6.5001703035679075,-2.8898206494797143,-1.2968755514121484,2.6253644943563383
-0.5181075756133227,-0.34573864492655604,-0.4953393800071112,-6.4998630921783125,-2.8898206494797143,-1.2971537264123771,2.6252688656058805
