potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6
0.0009508831422428976,0.0004783833718113861,0.004811093054428284,-0.004921010162342738,-0.02168537949607874,0.04279861851348876,0.0560399463879393
0.0008595706420138072,0.0005685771218875146,0.004992343054809556,-0.005043267292124384,-0.021780073246154608,0.042515174764175434,0.0560399463879393
0.0008595706420138072,0.0005685771218875146,0.004901286804504412,-0.005104247662953738,-0.021780073246154608,0.04279861851348876,0.055943745138549605
0.0009508831422428976,0.0005685771218875146,0.004901286804504412,-0.005104247662953738,-0.02149599199592611,0.04298758101303113,0.05613614763732899
0.0007682581417851608,0.00038818962173481353,0.004720899304351711,-0.005104247662953738,-0.021306604495773485,0.04298758101303113,0.05613614763732899
0.0009508831422428976,0.0005685771218875146,0.004901286804504412,-0.005104247662953738,-0.021590685746002425,0.042609656013946395,0.0560399463879393
0.0008595706420138072,0.0005685771218875146,0.004901286804504412,-0.005012628912648238,-0.021780073246154608,0.04289309976326017,0.0560399463879393
0.001042195642471544,0.0007489646220402157,0.00499061805435197,-0.005440084284697817,-0.02149599199592611,0.04298758101303113,0.055943745138549605
0.0006769456415560704,0.0005685771218875146,0.004719174303894125,-0.00540944590522256,-0.021401298245849798,0.043176543512573495,0.05613614763732899
0.0008595706420138072,0.0005685771218875146,0.004992343054809556,-0.005134886042428996,-0.021780073246154608,0.0427041372637178,0.055943745138549605
0.0009508831422428976,0.0004783833718113861,0.00472003680412314,-0.005073609283477594,-0.021780073246154608,0.042515174764175434,0.055847543889160134
0.0008595706420138072,0.0004783833718113861,0.004811093054428284,-0.004921010162342738,-0.02187476699623092,0.04279861851348876,0.055847543889160134
0.0011335081427006344,0.00038818962173481353,0.004903011804961999,-0.0050739056715996406,-0.02168537949607874,0.04279861851348876,0.05589564451385498
0.0007682581417851608,0.0006587708719640872,0.004991480554580985,-0.005104247662953738,-0.021969460746307234,0.042609656013946395,0.055943745138549605
0.0011335081427006344,0.0005685771218875146,0.004901286804504412,-0.005104247662953738,-0.02215884824645986,0.04232621226463307,0.05565514139038075
0.0008595706420138072,0.0005685771218875146,0.004719174303894125,-0.00531782715491706,-0.022064154496383548,0.042515174764175434,0.05575134263977044
0.0007682581417851608,0.0005685771218875146,0.0048102305541992685,-0.005256846784087705,-0.021401298245849798,0.04327102476234446,0.05618424826202384
0.0009508831422428976,0.0007489646220402157,0.00499061805435197,-0.0051652280337830935,-0.021590685746002425,0.04279861851348876,0.05599184576324445
0.0007682581417851608,0.0006587708719640872,0.005082536804886129,-0.005043267292124384,-0.021780073246154608,0.04298758101303113,0.05599184576324445
0.0007682581417851608,0.0007489646220402157,0.004899561804046826,-0.00531782715491706,-0.021590685746002425,0.042609656013946395,0.05589564451385498
0.0009508831422428976,0.0006587708719640872,0.004900424304275841,-0.005256846784087705,-0.022064154496383548,0.042515174764175434,0.055847543889160134
0.0008595706420138072,0.0005685771218875146,0.004719174303894125,-0.005042970904001448,-0.02168537949607874,0.042609656013946395,0.05575134263977044
0.0009508831422428976,0.0008391583721163443,0.005262924305038386,-0.005134886042428996,-0.02168537949607874,0.04289309976326017,0.05589564451385498
0.0007682581417851608,0.00038818962173481353,0.004629843054046567,-0.005073609283477594,-0.021780073246154608,0.04279861851348876,0.05589564451385498
0.0009508831422428976,0.0004783833718113861,0.00472003680412314,-0.005073609283477594,-0.021780073246154608,0.04279861851348876,0.055943745138549605
0.0006769456415560704,0.00038818962173481353,0.004538786803741424,-0.00540944590522256,-0.02168537949607874,0.04279861851348876,0.05589564451385498
