potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6
-0.022184451302642794,0.03481403290176388,-0.001447874443664553,-0.007022379994507055,-0.006947030037536717,-0.026897482520599425,-0.009053492517395068
-0.022290632553100487,0.03491950352630613,-0.001460150818710329,-0.006739911244049157,-0.005637505035400281,-0.024668182515106274,-0.006681617523117023
-0.022290632553100487,0.03491950352630613,-0.001447874443664553,-0.00683406749420179,-0.005637505035400281,-0.026154382518768227,-0.007914992520141606
-0.02223754192787175,0.03484918977661122,-0.001460150818710329,-0.00683406749420179,-0.00582458003570574,-0.02578283251785285,-0.008009867519912728
-0.022131360677414058,0.03484918977661122,-0.001460150818710329,-0.00636328624343907,-0.00582458003570574,-0.02578283251785285,-0.008199617519454971
-0.022343723178329444,0.03484918977661122,-0.0014519665686798106,-0.006739911244049157,-0.004889205034179778,-0.025225507516479784,-0.007155992521972632
-0.02223754192787175,0.03491950352630613,-0.001447874443664553,-0.006457442493591703,-0.00582458003570574,-0.025968607518310538,-0.008009867519912728
-0.022290632553100487,0.03491950352630613,-0.0014560586936950698,-0.00683406749420179,-0.005731042535552788,-0.025968607518310538,-0.007914992520141606
-0.022343723178329444,0.03484918977661122,-0.0014437823186492938,-0.00683406749420179,-0.005263355034790251,-0.025411282516937472,-0.007440617521285997
-0.02223754192787175,0.03484918977661122,-0.0014560586936950698,-0.00683406749420179,-0.005637505035400281,-0.025504170017166317,-0.007914992520141606
-0.022290632553100487,0.03484918977661122,-0.0014519665686798106,-0.00683406749420179,-0.005356892534942759,-0.02559705751739516,-0.0077252425205993625
-0.022290632553100487,0.03484918977661122,-0.0014560586936950698,-0.006739911244049157,-0.005637505035400281,-0.025689945017624005,-0.00810474251968385
-0.022343723178329444,0.03481403290176388,-0.001447874443664553,-0.00683406749420179,-0.005263355034790251,-0.02513262001625094,-0.007535492521057119
-0.022343723178329444,0.03484918977661122,-0.0014519665686798106,-0.00683406749420179,-0.005731042535552788,-0.025968607518310538,-0.008009867519912728
-0.022290632553100487,0.03484918977661122,-0.0014560586936950698,-0.006739911244049157,-0.005637505035400281,-0.025968607518310538,-0.008009867519912728
-0.02223754192787175,0.03477887602691654,-0.001447874443664553,-0.006739911244049157,-0.00582458003570574,-0.025968607518310538,-0.008199617519454971
-0.022290632553100487,0.034884346651458786,-0.0014437823186492938,-0.006739911244049157,-0.005731042535552788,-0.025968607518310538,-0.008009867519912728
-0.022290632553100487,0.03484918977661122,-0.001447874443664553,-0.006457442493591703,-0.005637505035400281,-0.02559705751739516,-0.00810474251968385
-0.022396813803558402,0.03495466040115347,-0.0014437823186492938,-0.006739911244049157,-0.005637505035400281,-0.025968607518310538,-0.008009867519912728
